2026-07-04 19:41:59,792 | INFO | MortgageOptimizer | Deposit | Month=146 | Description=Monthly Surplus | Amount=60155.00 | Balance=6257050.00
2026-07-04 19:41:59,792 | INFO | MortgageOptimizer | Deposit | Month=147 | Description=Monthly Surplus | Amount=60155.00 | Balance=6317205.00
2026-07-04 19:41:59,793 | INFO | MortgageOptimizer | Deposit | Month=148 | Description=Monthly Surplus | Amount=60155.00 | Balance=6377360.00
2026-07-04 19:41:59,793 | INFO | MortgageOptimizer | Deposit | Month=149 | Description=Monthly Surplus | Amount=60155.00 | Balance=6437515.00
2026-07-04 19:41:59,793 | INFO | MortgageOptimizer | Deposit | Month=150 | Description=Monthly Surplus | Amount=60155.00 | Balance=6497670.00
2026-07-04 19:41:59,794 | INFO | MortgageOptimizer | Deposit | Month=151 | Description=Monthly Surplus | Amount=60155.00 | Balance=6557825.00
2026-07-04 19:41:59,794 | INFO | MortgageOptimizer | Deposit | Month=152 | Description=Monthly Surplus | Amount=60155.00 | Balance=6617980.00
2026-07-04 19:41:59,794 | INFO | MortgageOptimizer | Deposit | Month=153 | Description=Monthly Surplus | Amount=60155.00 | Balance=6678135.00
2026-07-04 19:41:59,795 | INFO | MortgageOptimizer | Deposit | Month=154 | Description=Monthly Surplus | Amount=60155.00 | Balance=6738290.00
2026-07-04 19:41:59,795 | INFO | MortgageOptimizer | Deposit | Month=155 | Description=Monthly Surplus | Amount=60155.00 | Balance=6798445.00
2026-07-04 19:41:59,796 | INFO | MortgageOptimizer | Deposit | Month=156 | Description=Monthly Surplus | Amount=60204.05 | Balance=6858649.05
2026-07-04 19:41:59,796 | INFO | MortgageOptimizer | Deposit | Month=48 | Description=Accumulated Savings | Amount=650000.00 | Balance=7508649.05
2026-07-04 19:41:59,797 | INFO | MortgageOptimizer | Withdrawal | Month=156 | Description=Mortgage Settlement | Amount=7508649.05 | Balance=0.00
2026-07-04 19:56:01,477 | INFO | MortgageOptimizer | Deposit | Month=37 | Description=Monthly Surplus | Amount=50155.00 | Balance=50155.00
2026-07-04 19:56:01,477 | INFO | MortgageOptimizer | Deposit | Month=38 | Description=Monthly Surplus | Amount=50155.00 | Balance=100310.00
2026-07-04 19:56:01,478 | INFO | MortgageOptimizer | Deposit | Month=39 | Description=Monthly Surplus | Amount=50155.00 | Balance=150465.00
2026-07-04 19:56:01,478 | INFO | MortgageOptimizer | Deposit | Month=40 | Description=Monthly Surplus | Amount=50155.00 | Balance=200620.00
2026-07-04 19:56:01,479 | INFO | MortgageOptimizer | Deposit | Month=41 | Description=Monthly Surplus | Amount=50155.00 | Balance=250775.00
2026-07-04 19:56:01,479 | INFO | MortgageOptimizer | Deposit | Month=42 | Description=Monthly Surplus | Amount=50155.00 | Balance=300930.00
2026-07-04 19:56:01,479 | INFO | MortgageOptimizer | Deposit | Month=43 | Description=Monthly Surplus | Amount=50155.00 | Balance=351085.00
2026-07-04 19:56:01,480 | INFO | MortgageOptimizer | Deposit | Month=44 | Description=Monthly Surplus | Amount=50155.00 | Balance=401240.00
2026-07-04 19:56:01,480 | INFO | MortgageOptimizer | Deposit | Month=45 | Description=Monthly Surplus | Amount=50155.00 | Balance=451395.00
2026-07-04 19:56:01,481 | INFO | MortgageOptimizer | Deposit | Month=46 | Description=Monthly Surplus | Amount=50155.00 | Balance=501550.00
2026-07-04 19:56:01,481 | INFO | MortgageOptimizer | Withdrawal | Month=46 | Description=Mortgage Settlement | Amount=501550.00 | Balance=0.00
2026-07-04 19:56:01,482 | INFO | MortgageOptimizer | Deposit | Month=47 | Description=Monthly Surplus | Amount=55848.66 | Balance=55848.66
2026-07-04 19:56:01,482 | INFO | MortgageOptimizer | Deposit | Month=48 | Description=Monthly Surplus | Amount=55848.66 | Balance=111697.32
2026-07-04 19:56:01,483 | INFO | MortgageOptimizer | Deposit | Month=49 | Description=Monthly Surplus | Amount=55848.66 | Balance=167545.99
2026-07-04 19:56:01,483 | INFO | MortgageOptimizer | Deposit | Month=50 | Description=Monthly Surplus | Amount=55848.66 | Balance=223394.65
2026-07-04 19:56:01,484 | INFO | MortgageOptimizer | Deposit | Month=51 | Description=Monthly Surplus | Amount=55848.66 | Balance=279243.31
2026-07-04 19:56:01,484 | INFO | MortgageOptimizer | Deposit | Month=52 | Description=Monthly Surplus | Amount=55848.66 | Balance=335091.97
2026-07-04 19:56:01,485 | INFO | MortgageOptimizer | Deposit | Month=53 | Description=Monthly Surplus | Amount=55848.66 | Balance=390940.64
2026-07-04 19:56:01,485 | INFO | MortgageOptimizer | Deposit | Month=54 | Description=Monthly Surplus | Amount=55848.66 | Balance=446789.30
2026-07-04 19:56:01,486 | INFO | MortgageOptimizer | Deposit | Month=55 | Description=Monthly Surplus | Amount=55848.66 | Balance=502637.96
2026-07-04 19:56:01,486 | INFO | MortgageOptimizer | Withdrawal | Month=55 | Description=Mortgage Settlement | Amount=502637.96 | Balance=0.00
2026-07-04 19:56:01,487 | INFO | MortgageOptimizer | Deposit | Month=56 | Description=Monthly Surplus | Amount=61955.88 | Balance=61955.88
2026-07-04 19:56:01,487 | INFO | MortgageOptimizer | Deposit | Month=57 | Description=Monthly Surplus | Amount=61955.88 | Balance=123911.76
2026-07-04 19:56:01,487 | INFO | MortgageOptimizer | Deposit | Month=58 | Description=Monthly Surplus | Amount=61955.88 | Balance=185867.64
2026-07-04 19:56:01,488 | INFO | MortgageOptimizer | Deposit | Month=59 | Description=Monthly Surplus | Amount=61955.88 | Balance=247823.52
2026-07-04 19:56:01,488 | INFO | MortgageOptimizer | Deposit | Month=60 | Description=Monthly Surplus | Amount=61955.88 | Balance=309779.39
2026-07-04 19:56:01,488 | INFO | MortgageOptimizer | Deposit | Month=61 | Description=Monthly Surplus | Amount=61955.88 | Balance=371735.27
2026-07-04 19:56:01,489 | INFO | MortgageOptimizer | Deposit | Month=62 | Description=Monthly Surplus | Amount=61955.88 | Balance=433691.15
2026-07-04 19:56:01,489 | INFO | MortgageOptimizer | Deposit | Month=63 | Description=Monthly Surplus | Amount=61955.88 | Balance=495647.03
2026-07-04 19:56:01,489 | INFO | MortgageOptimizer | Deposit | Month=64 | Description=Monthly Surplus | Amount=61955.88 | Balance=557602.91
2026-07-04 19:56:01,490 | INFO | MortgageOptimizer | Withdrawal | Month=64 | Description=Mortgage Settlement | Amount=557602.91 | Balance=0.00
2026-07-04 19:56:01,490 | INFO | MortgageOptimizer | Deposit | Month=65 | Description=Monthly Surplus | Amount=69264.95 | Balance=69264.95
2026-07-04 19:56:01,490 | INFO | MortgageOptimizer | Deposit | Month=66 | Description=Monthly Surplus | Amount=69264.95 | Balance=138529.91
2026-07-04 19:56:01,491 | INFO | MortgageOptimizer | Deposit | Month=67 | Description=Monthly Surplus | Amount=69264.95 | Balance=207794.86
2026-07-04 19:56:01,491 | INFO | MortgageOptimizer | Deposit | Month=68 | Description=Monthly Surplus | Amount=69264.95 | Balance=277059.82
2026-07-04 19:56:01,491 | INFO | MortgageOptimizer | Deposit | Month=69 | Description=Monthly Surplus | Amount=69264.95 | Balance=346324.77
2026-07-04 19:56:01,491 | INFO | MortgageOptimizer | Deposit | Month=70 | Description=Monthly Surplus | Amount=69264.95 | Balance=415589.73
2026-07-04 19:56:01,492 | INFO | MortgageOptimizer | Deposit | Month=71 | Description=Monthly Surplus | Amount=69264.95 | Balance=484854.68
2026-07-04 19:56:01,492 | INFO | MortgageOptimizer | Deposit | Month=72 | Description=Monthly Surplus | Amount=69264.95 | Balance=554119.64
2026-07-04 19:56:01,493 | INFO | MortgageOptimizer | Withdrawal | Month=72 | Description=Mortgage Settlement | Amount=554119.64 | Balance=0.00
2026-07-04 19:56:01,493 | INFO | MortgageOptimizer | Deposit | Month=73 | Description=Monthly Surplus | Amount=87096.83 | Balance=87096.83
2026-07-04 19:56:01,493 | INFO | MortgageOptimizer | Deposit | Month=74 | Description=Monthly Surplus | Amount=87096.83 | Balance=174193.66
2026-07-04 19:56:01,494 | INFO | MortgageOptimizer | Deposit | Month=75 | Description=Monthly Surplus | Amount=87096.83 | Balance=261290.49
2026-07-04 19:56:01,494 | INFO | MortgageOptimizer | Deposit | Month=76 | Description=Monthly Surplus | Amount=87096.83 | Balance=348387.32
2026-07-04 19:56:01,494 | INFO | MortgageOptimizer | Deposit | Month=77 | Description=Monthly Surplus | Amount=87096.83 | Balance=435484.16
2026-07-04 19:56:01,495 | INFO | MortgageOptimizer | Deposit | Month=78 | Description=Monthly Surplus | Amount=87096.83 | Balance=522580.99
2026-07-04 19:56:01,495 | INFO | MortgageOptimizer | Withdrawal | Month=78 | Description=Mortgage Settlement | Amount=522580.99 | Balance=0.00
2026-07-04 19:56:01,495 | INFO | MortgageOptimizer | Deposit | Month=79 | Description=Monthly Surplus | Amount=94957.99 | Balance=94957.99
2026-07-04 19:56:01,496 | INFO | MortgageOptimizer | Deposit | Month=80 | Description=Monthly Surplus | Amount=94957.99 | Balance=189915.98
2026-07-04 19:56:01,496 | INFO | MortgageOptimizer | Deposit | Month=81 | Description=Monthly Surplus | Amount=94957.99 | Balance=284873.98
2026-07-04 19:56:01,496 | INFO | MortgageOptimizer | Deposit | Month=82 | Description=Monthly Surplus | Amount=94957.99 | Balance=379831.97
2026-07-04 19:56:01,497 | INFO | MortgageOptimizer | Deposit | Month=83 | Description=Monthly Surplus | Amount=94957.99 | Balance=474789.96
2026-07-04 19:56:01,497 | INFO | MortgageOptimizer | Deposit | Month=84 | Description=Monthly Surplus | Amount=94957.99 | Balance=569747.95
2026-07-04 19:56:01,497 | INFO | MortgageOptimizer | Withdrawal | Month=84 | Description=Mortgage Settlement | Amount=569747.95 | Balance=0.00
2026-07-04 19:56:01,498 | INFO | MortgageOptimizer | Deposit | Month=85 | Description=Monthly Surplus | Amount=104133.74 | Balance=104133.74
2026-07-04 19:56:01,498 | INFO | MortgageOptimizer | Deposit | Month=86 | Description=Monthly Surplus | Amount=104133.74 | Balance=208267.49
2026-07-04 19:56:01,498 | INFO | MortgageOptimizer | Deposit | Month=87 | Description=Monthly Surplus | Amount=104133.74 | Balance=312401.23
2026-07-04 19:56:01,499 | INFO | MortgageOptimizer | Deposit | Month=88 | Description=Monthly Surplus | Amount=104133.74 | Balance=416534.98
